0.012500 , 0.003124
0.012500 , 0.003124
0.013125 , 0.003749
0.014063 , 0.004687
0.012500 , 0.001562
0.012500 , 0.001562
0.014063 , 0.006249
0.014063 , 0.006249
0.014063 , 0.006249
0.014063 , 0.004687
0.014063 , 0.004687
0.014063 , 0.004687
0.014063 , 0.003124
0.012500 , 0.003124
0.012500 , 0.003124
0.014063 , 0.003124
0.014063 , 0.003124
0.012500 , 0.007811
0.012500 , 0.007811
0.014063 , 0.004686
0.013438 , 0.004061
0.012500 , 0.003124
0.012500 , 0.003124
0.014063 , 0.004687
0.012500 , 0.004687
0.012500 , 0.004062
0.012500 , 0.003124
0.013125 , 0.003749
0.014063 , 0.004686
0.012500 , 0.004686
0.013125 , 0.003436
0.014063 , 0.001561
0.014063 , 0.004686
0.012500 , 0.004686
0.012500 , 0.004061
0.012500 , 0.003124
0.012500 , 0.003124
0.013125 , 0.003749
0.013438 , 0.004062
0.012500 , 0.003124
0.012500 , 0.003124
0.014063 , 0.003124
0.014063 , 0.004374
0.014063 , 0.006249
0.014063 , 0.004687
0.013438 , 0.003437
0.012500 , 0.001562
0.012500 , 0.009374
0.012500 , 0.009374
0.014063 , 0.004687
0.014063 , 0.004687
0.013438 , 0.004062
0.012500 , 0.003124
0.012500 , 0.004687
0.012500 , 0.005312
0.012500 , 0.006249
0.013125 , 0.005624
0.014063 , 0.004687
0.014063 , 0.004687
0.010937 , 0.003124
0.014062 , 0.003124
0.014062 , 0.003124
0.012500 , 0.004687
0.012500 , 0.004687
0.012500 , 0.005312
0.012500 , 0.006249
0.013125 , 0.005624
0.014063 , 0.004687
0.012500 , 0.001562
0.011875 , 0.002187
0.010937 , 0.003124
0.012500 , 0.001562
0.012500 , 0.003437
0.012500 , 0.006249
0.014062 , 0.004687
0.013437 , 0.005312
0.012500 , 0.006249
0.012500 , 0.004687
0.012500 , 0.004687
0.012500 , 0.003437
0.012500 , 0.001562
0.014063 , 0.006249
0.014063 , 0.004374
0.014063 , 0.001562
0.012500 , 0.004687
0.012500 , 0.004687
0.012500 , 0.004687
0.013125 , 0.004687
0.013438 , 0.004062
0.012500 , 0.003124
0.012500 , 0.003124
0.012500 , 0.003124
0.013125 , 0.003749
0.014063 , 0.004687
0.014063 , 0.003124
0.014063 , 0.003749
0.014063 , 0.004687
0.012500 , 0.006249
0.012500 , 0.006249
0.013125 , 0.005624
0.014063 , 0.004687
0.014063 , 0.004687
0.014063 , 0.003124
0.013438 , 0.003124
0.012500 , 0.003124
0.012500 , 0.009374
0.012500 , 0.009374
0.014063 , -0.000001
0.013438 , 0.002499
0.012500 , 0.006249
0.012500 , 0.006249
0.012500 , 0.006249
0.012500 , 0.003124
0.012500 , 0.004374
0.012500 , 0.006249
0.014063 , 0.006249
0.014063 , 0.006249
0.012500 , 0.001562
0.012500 , 0.002187
0.012500 , 0.003125
0.012500 , 0.003125
0.012500 , 0.004687
0.012500 , 0.005312
0.012500 , 0.006249
0.012500 , 0.006249
0.014063 , 0.003124
0.014063 , 0.003124
0.012500 , 0.004687
0.012500 , 0.003437
0.012500 , 0.002187
0.012500 , 0.003124
0.014063 , 0.006249
0.014063 , 0.006249
0.014063 , 0.006250
0.012500 , 0.003124
0.012500 , 0.003750
0.012500 , 0.004687
0.012500 , 0.005312
0.012500 , 0.006250
0.012500 , 0.006250
0.012500 , 0.006249
0.012500 , 0.006249
0.013125 , 0.004999
0.014063 , 0.003125
0.012500 , 0.004687
0.012500 , 0.004062
0.012500 , 0.003125
0.012500 , 0.006249
0.012500 , 0.005624
0.012500 , 0.004687
0.013125 , 0.004062
0.014063 , 0.003125
0.012500 , 0.003125
0.014063 , 0.004687
0.013438 , 0.004687
0.012501 , 0.004687
0.014063 , 0.004687
0.014063 , 0.004687
0.014063 , 0.004062
0.014063 , 0.003124
0.012501 , 0.003124
0.012500 , 0.004374
0.012500 , 0.006249
0.012500 , 0.006249
0.013125 , 0.006874
0.014063 , 0.007187
0.014063 , 0.006249
0.012501 , 0.003124
0.012501 , 0.003749
0.012501 , 0.004687
0.012501 , 0.004687
0.017189 , 0.002945
0.016564 , 0.003570
0.015626 , 0.004507
0.017189 , 0.004507
0.017189 , 0.004507
0.015626 , 0.001382
0.015626 , 0.001382
0.015626 , 0.001382
0.017188 , -0.000180
0.017188 , 0.002945
0.017188 , 0.003570
0.017188 , 0.004507
0.017188 , 0.004507
0.016563 , 0.004507
0.015626 , 0.004507
0.017188 , -0.000180
0.017188 , -0.000180
0.015626 , 0.002945
0.016251 , 0.004195
0.017188 , 0.006070
0.017188 , 0.002945
0.017188 , 0.003570
0.017187 , 0.004507
0.015625 , 0.001382
0.015625 , 0.001382
0.015625 , 0.001382
0.018750 , -0.001743
0.018125 , -0.000493
0.017187 , 0.001382
0.015625 , 0.001382
0.015625 , -0.000181
0.015625 , -0.000181
0.017187 , 0.001382
0.017187 , 0.001382
0.016562 , 0.001382
0.015625 , 0.001382
0.017187 , 0.002944
0.018125 , 0.002944
0.018750 , 0.002944
0.017187 , 0.006069
0.016562 , 0.005444
0.015625 , 0.004507
0.015625 , 0.001382
0.015625 , 0.001382
0.018750 , 0.001382
0.016875 , 0.002632
0.014062 , 0.004507
0.014687 , 0.003882
0.015625 , 0.002945
0.015624 , 0.001382
0.015624 , 0.002007
0.016249 , 0.002945
0.017187 , 0.002945
0.017187 , 0.002945
0.017187 , 0.004195
0.017187 , 0.006070
0.017187 , 0.001382
0.017187 , 0.001382
0.015624 , 0.002945
0.015625 , 0.002945
0.015625 , 0.002945
0.017187 , 0.001382
0.016562 , 0.002632
0.015624 , 0.004507
0.015624 , 0.001382
0.015624 , 0.002007
0.015624 , 0.002945
0.015624 , 0.002945
0.017187 , 0.006070
0.017187 , 0.003570
0.017187 , -0.000180
0.015624 , -0.000180
0.015624 , 0.000445
0.015624 , 0.001382
0.015624 , 0.001382
0.016249 , 0.000757
0.017187 , -0.000180
0.016562 , 0.000445
0.015624 , 0.001382
0.015624 , 0.002945
0.018749 , 0.002945
0.017499 , 0.002945
0.015624 , 0.002945
0.017187 , 0.002945
0.017187 , 0.002320
0.017187 , 0.001382
0.017187 , 0.002945
0.017187 , 0.003570
0.017187 , 0.004507
0.017186 , 0.006070
0.016561 , 0.003570
0.015624 , -0.000180
0.014999 , 0.000445
0.014686 , 0.001382
0.015624 , 0.001382
0.015624 , 0.001382
0.015624 , 0.001382
0.015624 , 0.002945
0.016249 , 0.002945
0.017186 , 0.002945
0.015624 , -0.000180
0.016249 , 0.001070
0.017186 , 0.002945
0.017186 , 0.004507
0.016561 , 0.003882
0.015624 , 0.002945
0.017186 , 0.004507
0.017186 , 0.003882
0.017186 , 0.002945
0.015624 , 0.006070
0.015624 , 0.002945
0.015624 , -0.001743
0.016249 , 0.000132
0.017186 , 0.002945
0.017186 , 0.002945
0.016561 , 0.003570
0.015624 , 0.004507
0.015624 , 0.004507
0.015624 , 0.003257
0.015624 , 0.001382
0.017186 , 0.004507
0.016561 , 0.003882
0.015624 , 0.002944
0.015624 , 0.004507
0.015624 , 0.003257
0.015624 , 0.001382
0.017186 , 0.002944
0.016561 , 0.004194
0.015624 , 0.006069
0.015624 , 0.004194
0.015624 , 0.001382
0.015624 , 0.002944
0.015624 , 0.003569
0.015624 , 0.003257
0.015624 , 0.001382
0.015624 , 0.002007
0.016249 , 0.002944
0.017186 , 0.002944
0.017186 , 0.002944
0.017186 , 0.002944
0.017186 , 0.007631
0.017186 , 0.007631
0.017186 , 0.002944
0.017186 , 0.001694
0.017186 , -0.000181
0.015936 , 0.001069
0.014061 , 0.002944
0.015624 , 0.001382
0.015624 , 0.002632
0.015624 , 0.004507
0.015624 , 0.001382
0.016249 , 0.002632
0.017186 , 0.004507
0.017187 , 0.001381
0.017186 , 0.001381
0.017186 , 0.001381
0.015624 , -0.000181
0.015624 , 0.001382
0.015624 , 0.001382
0.015624 , 0.001382
0.015624 , 0.002007
0.015624 , 0.002944
0.017187 , 0.001382
0.016562 , 0.001382
0.015624 , 0.001382
0.015626 , 0.002947
0.014064 , 0.002947
0.014064 , 0.003572
0.014064 , 0.004510
0.014689 , 0.003885
0.015626 , 0.002947
0.015626 , 0.004510
0.016251 , 0.003885
0.017189 , 0.002947
0.015626 , -0.000178
0.015626 , 0.001697
0.015626 , 0.004510
0.015626 , 0.004510
0.016251 , 0.003260
0.017189 , 0.001385
0.017189 , 0.001385
0.017189 , 0.001385
0.017189 , 0.002947
0.016564 , 0.003572
0.015626 , 0.004510
0.014064 , 0.001385
0.014064 , 0.001385
0.017189 , 0.004510
0.016564 , 0.003260
0.015626 , 0.002010
0.015626 , 0.002947
0.015626 , 0.006072
0.015626 , 0.006072
0.015626 , 0.001385
0.015626 , 0.001385
0.015626 , 0.006072
0.015626 , 0.006072
0.015626 , 0.001385
0.015626 , 0.002010
0.015626 , 0.002947
0.015626 , 0.002947
0.015626 , 0.002947
0.015626 , 0.006072
0.015626 , 0.005447
0.015626 , 0.004510
0.014064 , 0.004510
0.014689 , 0.003885
0.015626 , 0.002947
0.014064 , 0.001385
0.014064 , 0.001385
0.015626 , 0.004510
0.017189 , 0.004510
0.017189 , 0.004510
0.015626 , 0.006072
0.015626 , 0.004197
0.015626 , 0.001385
0.016251 , 0.002635
0.016564 , 0.004509
0.015626 , 0.004509
0.015626 , 0.002947
0.015626 , 0.002947
0.015626 , 0.002947
0.015626 , 0.002947
0.014063 , 0.007634
0.014063 , 0.007634
0.015626 , 0.004510
0.015001 , 0.005135
0.014063 , 0.006072
0.015313 , 0.005447
0.017188 , 0.004509
0.016563 , 0.005135
0.015626 , 0.006072
0.015626 , 0.009197
0.015626 , 0.009197
0.015626 , 0.009197
0.016876 , 0.007322
0.018751 , 0.004510
0.017188 , 0.007635
0.017188 , 0.007635
0.018751 , 0.002947
0.018126 , 0.001697
0.017188 , -0.000178
0.017188 , -0.000178
0.017188 , -0.000178
0.017813 , 0.001072
0.018751 , 0.002947
0.018751 , 0.006072
0.018751 , 0.006072
0.023438 , 0.002947
0.020938 , 0.002947
0.017188 , 0.002947
0.017188 , 0.001385
0.017188 , 0.003885
0.017188 , 0.007635
0.015626 , 0.002947
0.015626 , 0.002947
0.015626 , 0.002947
0.016251 , 0.003572
0.016563 , 0.004510
0.015626 , 0.004510
0.015626 , 0.006072
0.015626 , 0.005447
0.015626 , 0.004510
0.015626 , 0.004510
0.015626 , 0.004510
0.019922 , 0.001957
0.030324 , -0.004042
0.039891 , -0.008594
0.039891 , -0.008594
0.035520 , -0.012130
0.038216 , -0.016770
0.038216 , -0.016770
0.040304 , -0.028454
0.041885 , -0.035297
0.042778 , -0.042264
0.037256 , -0.042537
0.036899 , -0.047522
0.036046 , -0.052447
0.026691 , -0.060806
0.026532 , -0.061280
0.020064 , -0.076506
0.020064 , -0.076506
0.012880 , -0.084523
0.012880 , -0.084523
0.014140 , -0.084723
0.016030 , -0.085025
0.016030 , -0.085025
0.016030 , -0.085025
0.016030 , -0.085025
0.014777 , -0.088559
0.014777 , -0.088559
0.001746 , -0.083409
-0.004151 , -0.082899
-0.010788 , -0.079898
-0.016532 , -0.078202
-0.024586 , -0.069936
-0.029889 , -0.067153
-0.041678 , -0.063079
-0.052924 , -0.059577
-0.066199 , -0.046377
-0.080504 , -0.040966
-0.095705 , -0.017692
-0.104260 , 0.004447
-0.117180 , 0.036588
-0.126438 , 0.069908
-0.132573 , 0.106771
-0.136093 , 0.145909
-0.129263 , 0.178459
-0.125034 , 0.217733
-0.116956 , 0.256409
-0.105115 , 0.294104
-0.089468 , 0.330848
-0.068333 , 0.358461
-0.043469 , 0.380731
-0.019450 , 0.412705
0.006345 , 0.448545
0.032900 , 0.486971
0.058225 , 0.517745
0.087764 , 0.553211
0.107302 , 0.588103
0.124367 , 0.624273
0.134818 , 0.672029
0.147282 , 0.709564
0.157781 , 0.744488
0.166931 , 0.778026
0.176638 , 0.816830
0.186691 , 0.856223
0.197085 , 0.895863
0.207170 , 0.934148
0.217402 , 0.972173
0.225869 , 1.011266
0.234512 , 1.050321
0.243451 , 1.089310
0.252096 , 1.128972
0.261197 , 1.168815
0.274172 , 1.207116
0.289229 , 1.245010
0.302253 , 1.282403
0.316168 , 1.320166
0.331481 , 1.357069
0.350289 , 1.394870
0.371008 , 1.433011
0.388314 , 1.469072
0.408056 , 1.506178
0.426533 , 1.541655
0.450908 , 1.579034
0.470321 , 1.614007
0.485852 , 1.645907
0.505471 , 1.675747
0.524764 , 1.703197
0.544720 , 1.737864
0.564885 , 1.772409
0.585179 , 1.806878
0.605308 , 1.840978
0.633086 , 1.878477
0.652872 , 1.912701
0.666465 , 1.943395
0.686203 , 1.978132
0.707163 , 2.014158
0.728437 , 2.050507
0.747513 , 2.083986
0.766723 , 2.117263
0.788856 , 2.153158
0.812365 , 2.189505
0.831175 , 2.224514
0.849712 , 2.259525
0.868375 , 2.294605
0.886649 , 2.329746
0.905994 , 2.365995
0.925205 , 2.402938
0.944924 , 2.437740
0.974617 , 2.481168
0.994607 , 2.515815
1.014466 , 2.550537
1.034165 , 2.585350
1.054347 , 2.621557
1.074687 , 2.658506
1.094364 , 2.689782
1.114928 , 2.720580
1.127618 , 2.745893
1.139208 , 2.770262
1.152880 , 2.795465
1.168271 , 2.830148
1.179011 , 2.850019
1.185650 , 2.865522
1.196274 , 2.884691
1.213780 , 2.905456
1.227248 , 2.929032
1.241076 , 2.955014
1.259802 , 2.983115
1.277895 , 3.011197
1.299377 , 3.041331
1.327240 , 3.068976
1.360170 , 3.092473
1.396542 , 3.112657
1.430433 , 3.133705
1.465746 , 3.152478
1.501866 , 3.168687
1.538843 , 3.182714
1.568243 , 3.188957
1.593934 , 3.190838
1.632737 , 3.200345
1.670989 , 3.212667
1.710432 , 3.219306
1.751134 , 3.225794
1.792088 , 3.231598
1.832593 , 3.237345
1.874066 , 3.243833
1.914044 , 3.245134
1.954933 , 3.240591
1.993590 , 3.240635
2.033683 , 3.238939
2.074013 , 3.236361
2.116302 , 3.234991
2.159738 , 3.233395
2.199707 , 3.231804
2.239665 , 3.229969
2.279610 , 3.227885
2.319542 , 3.225553
2.363960 , 3.221592
2.403863 , 3.218799
2.445840 , 3.210207
2.485717 , 3.207075
2.515765 , 3.209346
2.553783 , 3.205516
2.593456 , 3.198365
2.634212 , 3.189114
2.667652 , 3.183619
2.697601 , 3.185147
2.722816 , 3.179405
2.752309 , 3.175874
2.776671 , 3.174696
2.792280 , 3.169312
2.809119 , 3.159927
2.830652 , 3.151244
2.856784 , 3.138102
2.894377 , 3.120967
2.921018 , 3.100207
2.948796 , 3.074970
2.974774 , 3.047883
2.998907 , 3.019140
3.022378 , 2.987063
3.031261 , 2.954307
3.032134 , 2.920964
3.051423 , 2.885923
3.073844 , 2.849295
3.097279 , 2.811612
3.113288 , 2.774958
3.128234 , 2.737856
3.148672 , 2.702838
3.162379 , 2.665261
3.178563 , 2.629399
3.195620 , 2.594110
3.207222 , 2.555877
3.212731 , 2.515631
3.224403 , 2.477371
3.237275 , 2.438811
3.248722 , 2.400483
3.259916 , 2.362082
3.270859 , 2.323608
3.281561 , 2.285066
3.292077 , 2.243622
3.302391 , 2.204975
3.312203 , 2.166060
3.322041 , 2.127288
3.330647 , 2.086450
3.338569 , 2.044561
3.352544 , 2.009204
3.361502 , 1.970220
3.370192 , 1.932529
3.379086 , 1.893632
3.387922 , 1.854133
3.395864 , 1.813323
3.403138 , 1.771576
3.409928 , 1.733216
3.415981 , 1.695264
3.421494 , 1.655955
3.426250 , 1.616700
3.430321 , 1.576908
3.433697 , 1.537455
3.436407 , 1.497996
3.436906 , 1.461971
3.436167 , 1.426495
3.436977 , 1.388043
3.446185 , 1.346681
3.445937 , 1.307275
3.440611 , 1.263805
3.440647 , 1.228554
3.442764 , 1.192872
3.445471 , 1.161146
3.446028 , 1.128691
3.446011 , 1.088989
3.443946 , 1.052502
3.443651 , 1.015900
3.444296 , 0.979315
3.439880 , 0.948009
3.446208 , 0.909147
3.452584 , 0.870161
3.460442 , 0.841878
3.466288 , 0.802786
3.471840 , 0.763651
3.477233 , 0.724064
3.482499 , 0.684412
3.485836 , 0.643825
3.487660 , 0.602692
3.492256 , 0.564174
3.496873 , 0.530891
3.501248 , 0.493486
3.503746 , 0.452586
3.507810 , 0.415398
3.511633 , 0.379195
3.515156 , 0.341721
3.518618 , 0.302233
3.521268 , 0.263070
3.523399 , 0.228656
3.524158 , 0.190010
3.525758 , 0.148134
3.524897 , 0.109699
3.522699 , 0.075045
3.520690 , 0.041462
3.518155 , 0.008448
3.515562 , -0.019077
3.512551 , -0.045950
3.510049 , -0.071779
3.507251 , -0.098111
3.503447 , -0.118855
3.485277 , -0.146487
3.480825 , -0.166782
3.474613 , -0.193591
3.468335 , -0.218834
3.469763 , -0.246761
3.475762 , -0.277938
3.476809 , -0.313498
3.475458 , -0.342696
3.475769 , -0.371968
3.475847 , -0.387324
3.479983 , -0.417659
3.488917 , -0.445311
3.500876 , -0.471263
3.507785 , -0.493635
3.511570 , -0.511072
3.516907 , -0.531636
3.530399 , -0.557612
3.549315 , -0.587423
3.571013 , -0.616124
3.596698 , -0.645470
3.628422 , -0.673475
3.657965 , -0.699445
3.689163 , -0.723400
3.714523 , -0.742333
3.743902 , -0.761683
3.759507 , -0.781068
3.785167 , -0.803944
3.806673 , -0.830351
3.825149 , -0.860135
3.840961 , -0.887119
3.855736 , -0.916750
3.867699 , -0.947871
3.874400 , -0.977900
3.886983 , -1.006602
3.887502 , -1.035129
3.885138 , -1.039771
3.885138 , -1.039771
3.883504 , -1.046033
3.881375 , -1.052145
3.878776 , -1.058073
3.875721 , -1.063778
3.871200 , -1.092746
3.867017 , -1.131131
3.856958 , -1.146034
3.845810 , -1.163092
3.840190 , -1.170466
3.833939 , -1.177711
3.825661 , -1.188176
3.820332 , -1.189693
3.812711 , -1.198249
3.804210 , -1.209664
3.795066 , -1.222430
3.786875 , -1.230061
3.779687 , -1.236475
3.772188 , -1.243734
3.764399 , -1.251263
3.757014 , -1.258876
3.751591 , -1.265003
3.746883 , -1.269314
3.742726 , -1.273076
3.738612 , -1.276756
3.734192 , -1.280674
3.728821 , -1.285320
3.718647 , -1.294283
3.710731 , -1.304434
3.702339 , -1.313763
3.694651 , -1.323566
3.684877 , -1.338417
3.677328 , -1.352707
3.668343 , -1.372649
3.657895 , -1.396243
3.646617 , -1.424995
3.635889 , -1.455083
3.624190 , -1.486335
3.613504 , -1.524878
3.605719 , -1.561858
3.600130 , -1.598164
3.594754 , -1.637797
3.592663 , -1.672885
3.592785 , -1.712874
3.596286 , -1.752708
3.603241 , -1.791677
3.613617 , -1.829831
3.627437 , -1.867307
3.638892 , -1.897394
3.658937 , -1.931998
3.681321 , -1.966429
3.705943 , -1.997944
3.730043 , -2.028680
3.758124 , -2.057159
3.783699 , -2.083606
3.814340 , -2.109313
3.832214 , -2.135922
3.865063 , -2.158740
3.903788 , -2.177549
3.907220 , -2.179604
3.895954 , -2.181460
3.895954 , -2.181460
3.900084 , -2.181091
3.900084 , -2.181091
3.900084 , -2.181091
3.900084 , -2.181091
3.900084 , -2.181091
3.900084 , -2.181091
3.924539 , -2.189300
3.961219 , -2.201612
3.962929 , -2.201395
3.965492 , -2.201066
3.965492 , -2.201066
3.955384 , -2.201705
3.959843 , -2.199443
3.964290 , -2.197157
3.991919 , -2.189473
3.996768 , -2.187090
3.995982 , -2.184814
3.998189 , -2.178420
4.008856 , -2.170193
4.010046 , -2.172879
4.010046 , -2.172879
4.009903 , -2.169433
4.007712 , -2.165608
4.011039 , -2.158805
4.013735 , -2.151727
4.015877 , -2.144111
4.017332 , -2.136333
4.018889 , -2.128620
4.018966 , -2.120619
4.021310 , -2.113867
4.024426 , -2.107813
4.022470 , -2.100030
4.017403 , -2.092990
4.014517 , -2.086149
4.014496 , -2.080986
4.015322 , -2.076492
4.008863 , -2.070486
4.003182 , -2.065808
3.997188 , -2.060523
3.986253 , -2.051839
3.974255 , -2.044491
3.985040 , -2.050014
3.994277 , -2.053840
3.994594 , -2.050126
3.994594 , -2.050126
3.994594 , -2.050126
3.994594 , -2.050126
3.994594 , -2.050126
3.994594 , -2.050126
3.981643 , -2.050329
3.981643 , -2.050329
